variant,seed,mask_seed,missing_mode,position,span_fraction,n,infeasible_n,naturally_absent_n,support_negative,support_neutral,support_positive,mean_removed_steps_per_target_modality,actual_removed_observation_rate,actual_span_fraction,unique_mask_realizations_mean,one_feasible_start_n,accuracy,macro_f1,mae,pearson_r,delta_mae,delta_macro_f1
M2,2028,5101,text,middle,0.15,723,5,0,206,181,336,3.5504840940525586,0.15125755480449682,0.15125755480449682,3.5933609958506225,9,0.5560165975103735,0.5183474751200253,0.6628353540498356,0.5402066642483592,0.047958111326064645,-0.07062723261014725
M2,2028,5101,text,middle,0.35,723,5,0,206,181,336,8.329183955739973,0.35132216296592456,0.35132216296592456,3.659751037344398,4,0.5255878284923928,0.48779273849228033,0.6925074267684177,0.48358096117345173,0.07763018404464672,-0.10118196923789224
M2,2028,5101,text,middle,0.55,723,5,0,206,181,336,13.034578146611342,0.5502586790711101,0.5502586790711101,3.680497925311203,10,0.4979253112033195,0.47231096392848115,0.7325774397015736,0.3677272565291511,0.11770019697780265,-0.11666374380169142
M2,2028,5101,text,late,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.546961325966851,6,0.5593922651933702,0.5363910272465984,0.63751824844361,0.5588154123131734,0.023029878509143398,-0.05184772829689788
M2,2028,5101,text,late,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.9917127071823204,11,0.5151933701657458,0.4942594001570678,0.6804084858923986,0.48497678224506746,0.0659201159579319,-0.09397935538642843
M2,2028,5101,text,late,0.55,724,4,0,206,181,337,13.017955801104973,0.5501892610060948,0.5501892610060948,1.830110497237569,201,0.4903314917127072,0.4632070002147521,0.727326361452183,0.391038728752192,0.11283799151771634,-0.12503175532874417
M2,2028,5101,audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.4398340248962658,6,0.6154910096818811,0.5873113344630284,0.6143165474775586,0.6131760252563409,4.672525994176002e-05,-0.0018791397404046561
M2,2028,5101,audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.9156293222683263,22,0.6058091286307054,0.5777765329698935,0.6224896844327038,0.6117306700783003,0.00821986221508697,-0.01141394123353956
M2,2028,5101,audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.7023643949930458,277,0.6175243393602226,0.5872157940709483,0.6213734700799154,0.6205448844015278,0.006467932537301713,-0.001706203361687475
M2,2028,5101,audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.1512650675766175,0.1512650675766175,3.6315789473684212,9,0.6149584487534626,0.5860037817909081,0.6176595425754373,0.6100245119115413,0.0030006116612135703,-0.003924776648288608
M2,2028,5101,audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.660664819944598,4,0.6149584487534626,0.585045208584114,0.6227578040305267,0.6159687235687047,0.008098873116302974,-0.004883349855082653
M2,2028,5101,audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.662049861495845,10,0.5997229916897507,0.5697206867482321,0.6271820402706759,0.6204355240152858,0.012523109356452178,-0.020207871690964607
M2,2028,5101,audio,late,0.15,724,4,0,206,181,337,3.5386740331491713,0.15222842374353296,0.15173924326471158,3.505524861878453,7,0.6201657458563536,0.5955338288365879,0.6117077465297768,0.6163247170297713,-0.002780623404689875,0.007295073293091647
M2,2028,5101,audio,late,0.35,724,4,0,206,181,337,8.296961325966851,0.35172894635040997,0.3515275190944247,2.99585635359116,12,0.6077348066298343,0.5822122065889379,0.6168130979518205,0.6217425470495043,0.0023247280173538387,-0.006026548954558342
M2,2028,5101,audio,late,0.55,724,4,0,206,181,337,12.98342541436464,0.5501317103615276,0.5501892610060948,1.8439226519337018,202,0.5980662983425414,0.5685809609404848,0.6249836992410666,0.6207093234684083,0.01049532930659991,-0.019657794603011425
M2,2028,5101,vision,early,0.15,695,33,15,201,174,320,3.515107913669065,0.1556256739044937,0.15162910284899678,3.4532374100719423,9,0.6172661870503597,0.5914819077955085,0.6142597312121083,0.6101582933916178,-0.001040919821896913,0.0006960297709754926
M2,2028,5101,vision,early,0.35,696,32,15,200,174,322,8.193965517241379,0.35492286296002323,0.3514217322550645,2.961206896551724,24,0.6091954022988506,0.582658639996975,0.6173048230080769,0.6032074836732547,0.0024806609184577777,-0.009617673433184648
M2,2028,5101,vision,early,0.55,691,37,15,199,172,320,12.876989869753979,0.5522874634042524,0.5496021750273932,1.6772793053545587,266,0.5962373371924746,0.5722738075287866,0.6194287912890466,0.6004705870298584,0.0034395302342609124,-0.01843373924886227
M2,2028,5101,vision,middle,0.15,695,33,15,199,174,322,3.5064748201438847,0.15461032567237445,0.15107957931924487,3.646043165467626,10,0.6187050359712231,0.5910349323756668,0.6151438155620218,0.6116286826439751,-0.00014256380444810368,-0.0022371585654217263
M2,2028,5101,vision,middle,0.35,700,28,15,202,174,324,8.11,0.3520234132096154,0.35117329220756244,3.6585714285714284,8,0.6028571428571429,0.574194306174697,0.6228378562842096,0.6016149548378227,0.005638813419001409,-0.017424220456484174
M2,2028,5101,vision,middle,0.55,698,30,15,202,174,322,12.727793696275072,0.5494843643269917,0.5503155263821218,3.6074498567335245,11,0.6045845272206304,0.5788458961419289,0.6218754950601255,0.6010896772365819,0.004187039112976354,-0.013260741334712889
M2,2028,5101,vision,late,0.15,692,36,15,199,173,320,3.4927745664739884,0.15513343240949812,0.1516506529271782,3.4826589595375723,7,0.6141618497109826,0.5873841053464244,0.6180797745554434,0.6046016413663254,-0.0013401403678634516,-0.0024345136127890132
M2,2028,5101,vision,late,0.35,699,29,15,200,175,324,8.090128755364807,0.35176745422357486,0.351272858380252,2.9799713876967098,18,0.6094420600858369,0.5826088107768179,0.6159958994610286,0.6109180201655413,-0.002101241561646705,-0.0073598048842329344
M2,2028,5101,vision,late,0.55,699,29,15,200,175,324,12.65236051502146,0.5484280677684874,0.5502762229921914,1.8640915593705294,194,0.6108726752503576,0.5875067247028903,0.6164699794141009,0.60964146954562,-0.0008746173675138191,-0.003511217496344088
M2,2028,5101,text+audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.479944674965422,6,0.5781466113416321,0.5458053472284972,0.6469663338295157,0.5699843698269107,0.032696511611898904,-0.043385126974935906
M2,2028,5101,text+audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.876901798063624,22,0.5352697095435685,0.4928053330795953,0.6901038151394118,0.5196284253564355,0.07583399292179493,-0.09638514112383778
M2,2028,5101,text+audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.698191933240612,277,0.5229485396383866,0.4762188957005778,0.7554875249366932,0.44674404897763553,0.14058198739407957,-0.11270310173205794
M2,2028,5101,text+audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.15126506757661753,0.1512650675766175,3.6274238227146816,9,0.5803324099722992,0.5415444802496769,0.6392550577623692,0.5743557836638354,0.024596126848145494,-0.04838407818951973
M2,2028,5101,text+audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.655124653739612,4,0.5484764542936288,0.5128147538119837,0.6832823483195992,0.4876465973242811,0.06862341740537548,-0.07711380462721296
M2,2028,5101,text+audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.64404432132964,10,0.502770083102493,0.48191938700205694,0.7323534081888661,0.40950805396671575,0.11769447727464233,-0.10800917143713973
M2,2028,5101,text+audio,late,0.15,724,4,0,206,181,337,3.542817679558011,0.15198383350412228,0.15173924326471158,3.5621546961325965,7,0.5704419889502762,0.5454765181186267,0.632095817332439,0.5793983498524978,0.017607447397972376,-0.04276223742486951
M2,2028,5101,text+audio,late,0.35,724,4,0,206,181,337,8.308011049723756,0.3516282327224173,0.3515275190944247,2.9751381215469612,12,0.49171270718232046,0.47701584813653786,0.6866537337474401,0.47747651140399905,0.07216536381297345,-0.1112229074069584
M2,2028,5101,text+audio,late,0.55,724,4,0,206,181,337,13.000690607734807,0.5501604856838112,0.5501892610060948,1.8535911602209945,202,0.4599447513812155,0.4432808716707022,0.7349369625319104,0.39685418410691486,0.12044859259744378,-0.14495788387279407
M2,2028,5101,text+vision,early,0.15,695,33,15,201,174,320,3.535971223021583,0.15382461866785166,0.15162910284899678,3.4244604316546763,9,0.5553956834532374,0.5207046934939286,0.6497552895288673,0.5508478479499203,0.03445463849486208,-0.07008118453060441
M2,2028,5101,text+vision,early,0.35,696,32,15,200,174,322,8.278735632183908,0.3539689819559963,0.3514217322550645,2.8951149425287355,24,0.5431034482758621,0.5153569115132416,0.6971055884556524,0.4773223775973471,0.0822814263660333,-0.07691940191691804
M2,2028,5101,text+vision,early,0.55,691,37,15,199,172,320,13.019536903039073,0.5510275233800501,0.5496021750273932,1.7004341534008682,266,0.5296671490593343,0.4912096277442674,0.752694700889063,0.398719803664964,0.1367054398342773,-0.09949791903338151
M2,2028,5101,text+vision,middle,0.15,695,33,15,199,174,322,3.537410071942446,0.15288137903757013,0.15107957931924487,3.633093525179856,10,0.581294964028777,0.5402511462068249,0.6372583085684468,0.5646499918020215,0.02197192920197688,-0.053020944734263664
M2,2028,5101,text+vision,middle,0.35,700,28,15,202,174,324,8.23857142857143,0.35203990645722194,0.35117329220756244,3.617142857142857,8,0.5385714285714286,0.5007338210034407,0.6872358229543482,0.48264488770734415,0.07003678008913994,-0.09088470562774054
M2,2028,5101,text+vision,middle,0.55,698,30,15,202,174,322,12.919770773638968,0.5504711244025815,0.5503155263821218,3.681948424068768,11,0.48424068767908307,0.458500818517388,0.7416616749327982,0.36273351672249476,0.12397321898564906,-0.13360581895925383
M2,2028,5101,text+vision,late,0.15,692,36,15,199,173,320,3.531791907514451,0.1532948278349277,0.1516506529271782,3.505780346820809,7,0.5679190751445087,0.547756810124175,0.6269247826899407,0.582946512852994,0.007504867766633838,-0.042061808835038406
M2,2028,5101,text+vision,late,0.35,699,29,15,200,175,324,8.23032904148784,0.35142876833584236,0.351272858380252,2.9628040057224605,18,0.4949928469241774,0.48457287567920504,0.6837232404299219,0.49397992379773215,0.06562609940724662,-0.10539573998184582
M2,2028,5101,text+vision,late,0.55,699,29,15,200,175,324,12.88412017167382,0.5492332325965569,0.5502762229921914,1.848354792560801,194,0.463519313304721,0.44128277051757137,0.7287122450758289,0.36945699849509456,0.1113676482942142,-0.14973517168166306
M2,2028,5101,audio+vision,early,0.15,695,33,15,201,174,320,3.537410071942446,0.1536881139898032,0.15162910284899678,3.4431654676258994,9,0.6215827338129496,0.593705881118777,0.6147421516960473,0.615819660637179,-0.0005584993379579295,0.002920003094244006
M2,2028,5101,audio+vision,early,0.35,696,32,15,200,174,322,8.267241379310345,0.3529452714506518,0.3514217322550645,2.9152298850574714,24,0.6020114942528736,0.5796444489516863,0.6247756108641624,0.6041788870635887,0.009951448774543348,-0.01263186447847331
M2,2028,5101,audio+vision,early,0.55,691,37,15,199,172,320,13.015918958031838,0.5508422846704517,0.5496021750273932,1.6946454413892909,266,0.6121562952243126,0.5891352129503525,0.6221036053600946,0.614912486938968,0.006114344305308883,-0.0015723338272963794
M2,2028,5101,audio+vision,middle,0.15,695,33,15,199,174,322,3.535971223021583,0.15252749392768675,0.15107957931924487,3.6158273381294963,10,0.6172661870503597,0.5908219141460125,0.6133901243158382,0.617200477280285,-0.0018962550506317344,-0.0024501767950760867
M2,2028,5101,audio+vision,middle,0.35,700,28,15,202,174,324,8.241428571428571,0.35223692190522016,0.35117329220756244,3.6142857142857143,8,0.6157142857142858,0.5891877353415815,0.6159269567898341,0.6181344497985309,-0.0012720860753741015,-0.0024307912895996653
M2,2028,5101,audio+vision,middle,0.55,698,30,15,202,174,322,12.920487106017193,0.5513866857180376,0.5503155263821218,3.6361031518624642,11,0.6146131805157593,0.5888026851807242,0.6191700435214192,0.6223299699459665,0.0014815875742700824,-0.0033039522959176226
M2,2028,5101,audio+vision,late,0.15,692,36,15,199,173,320,3.533959537572254,0.1538403438940439,0.1516506529271782,3.5,7,0.6141618497109826,0.5888430891649743,0.6182287549438504,0.6070124485951445,-0.001191159979456402,-0.0009755297942390939
M2,2028,5101,audio+vision,late,0.35,699,29,15,200,175,324,8.23319027181688,0.351389899409736,0.351272858380252,2.9785407725321886,18,0.6165951359084406,0.5899274048154415,0.6176929027055296,0.6222239905154032,-0.0004042383171457553,-4.121084560937405e-05
M2,2028,5101,audio+vision,late,0.55,699,29,15,200,175,324,12.881258941344779,0.549146277095072,0.5502762229921914,1.8454935622317596,194,0.6108726752503576,0.5868787120598558,0.6175377844740905,0.6221148262079758,0.0001931876924757825,-0.004139230139378669
M2,2028,5101,text+audio+vision,early,0.15,695,33,15,201,174,320,3.5419664268585134,0.15276829340003165,0.15162910284899678,3.479136690647482,9,0.5726618705035971,0.5429781256900303,0.6497921814163812,0.5528597691079065,0.03449153038237596,-0.04780775233450263
M2,2028,5101,text+audio+vision,early,0.35,696,32,15,200,174,322,8.300766283524904,0.3526454006882701,0.3514217322550645,2.9123563218390807,24,0.5359195402298851,0.4978688599323347,0.7009151066685545,0.4930148675887294,0.0860909445789354,-0.09440745349782492
M2,2028,5101,text+audio+vision,early,0.55,691,37,15,199,172,320,13.065605402797878,0.5506184022633698,0.5496021750273932,1.683068017366136,266,0.5369030390738061,0.5008694226422299,0.7512204403815153,0.4148576229446253,0.13523117932672957,-0.08983812413541903
M2,2028,5101,text+audio+vision,middle,0.15,695,33,15,199,174,322,3.5458033573141488,0.15204657152177292,0.15107957931924487,3.579856115107914,10,0.5755395683453237,0.5411929146881367,0.6478105632521266,0.5568390760396255,0.0325241838856567,-0.052079176252951886
M2,2028,5101,text+audio+vision,middle,0.35,700,28,15,202,174,324,8.282857142857143,0.35207539451912573,0.35117329220756244,3.6342857142857143,8,0.54,0.500916456770738,0.6802867311877864,0.49266137367782015,0.06308768832257816,-0.09070206986044316
M2,2028,5101,text+audio+vision,middle,0.55,698,30,15,202,174,322,12.972301814708691,0.5507559093923993,0.5503155263821218,3.650429799426934,11,0.49426934097421205,0.47660254503206445,0.7397942860053057,0.3361059960862511,0.12210583005815656,-0.11550409244457738
M2,2028,5101,text+audio+vision,late,0.15,692,36,15,199,173,320,3.551059730250482,0.15288239945105597,0.1516506529271782,3.4696531791907512,7,0.5722543352601156,0.5512405986336415,0.6290532347956145,0.5847444005175004,0.009633319872307644,-0.03857802032557189
M2,2028,5101,text+audio+vision,late,0.35,699,29,15,200,175,324,8.278969957081545,0.35087719382902655,0.351272858380252,3.0028612303290414,18,0.525035765379113,0.5153481544932081,0.6673930931585882,0.5000143447227812,0.04929595213591287,-0.07462046116784271
M2,2028,5101,text+audio+vision,late,0.55,699,29,15,200,175,324,12.955650929899857,0.5498875917394646,0.5502762229921914,1.849785407725322,194,0.4792560801144492,0.463301930310127,0.7154960721645914,0.3929605858497436,0.09815147538297675,-0.12771601188910742
M2,2028,5102,text,early,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.5331491712707184,6,0.5787292817679558,0.5529308260337854,0.6442822236464827,0.5555457260607608,0.02979385371201604,-0.035307929509710845
M2,2028,5102,text,early,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.8853591160220993,22,0.5414364640883977,0.5030245004173417,0.7041145131732878,0.48552109952920897,0.08962614323882112,-0.08521425512615455
M2,2028,5102,text,early,0.55,720,8,0,205,179,336,13.079166666666667,0.5495421643079805,0.5495421643079805,1.6833333333333333,277,0.5097222222222222,0.46535861203115286,0.7599916255101562,0.4117075680731333,0.14486720903466155,-0.12260528633017626
M2,2028,5102,text,middle,0.15,723,5,0,206,181,336,3.5504840940525586,0.15125755480449682,0.15125755480449682,3.5933609958506225,9,0.5698478561549101,0.5298514483163012,0.6442929779180683,0.5626733682512138,0.0294157351942973,-0.05912325941387142
M2,2028,5102,text,middle,0.35,723,5,0,206,181,336,8.329183955739973,0.35132216296592456,0.35132216296592456,3.659751037344398,4,0.5352697095435685,0.5035018492032418,0.6817506660976516,0.5010919109426468,0.06687342337388058,-0.08547285852693076
M2,2028,5102,text,middle,0.55,723,5,0,206,181,336,13.034578146611342,0.5502586790711101,0.5502586790711101,3.680497925311203,10,0.5062240663900415,0.481562640140513,0.7233413525677981,0.3908750997276472,0.1084641098440271,-0.1074120675896596
M2,2028,5102,text,late,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.546961325966851,6,0.56353591160221,0.5401657285729483,0.6285853418650219,0.5769183823068778,0.014096971930555258,-0.04807302697054794
